Match Name,teamA_name,teamB_name,year,teamA_won,predicted,probability_teamA,correct,teamA_kills,teamB_kills,teamA_acs,teamB_acs,teamA_rating,teamB_rating,teamA_kd,teamB_kd,diff_kills,diff_acs,diff_kd,resultado_real,resultado_predicho,prediccion_correcta,confianza
Team Demiral Esports vs Godzilla e-Sports,Godzilla e-Sports,Team Demiral Esports,2022,0,0,1.2773155964257635e-11,1,60.0,136.0,139.4,253.6,0.512,1.478,0.4411764705882353,2.2666666666666666,-76.0,-114.19999999999999,-1.8254901960784313,Team B ganó,Team B ganó,Correcta,0.9999999999744537
Giants Gaming vs Rugrats,Giants Gaming,Rugrats,2021,1,1,0.9996194997065464,1,169.0,115.0,230.6,171.8,1.238,0.756,1.4695652173913043,0.6804733727810651,54.0,58.79999999999998,0.7890918446102392,Team A ganó,Team A ganó,Correcta,0.9992389994130928
FAV gaming vs IGZIST,FAV gaming,IGZIST,2022,0,0,0.016956592381286315,1,213.0,258.0,186.4,221.6,0.8140000000000001,1.18,0.8255813953488372,1.2112676056338028,-45.0,-35.19999999999999,-0.3856862102849655,Team B ganó,Team B ganó,Correcta,0.9660868152374273
Os Selvagens vs Arca do Plato,Arca do Plato,Os Selvagens,2022,1,1,0.9692552462488441,1,233.0,197.0,225.0,196.6,1.1400000000000001,0.834,1.1827411167512691,0.8454935622317596,36.0,28.400000000000006,0.3372475545195095,Team A ganó,Team A ganó,Correcta,0.9385104924976881
Edelweiss Esports vs DiaXmix,DiaXmix,Edelweiss Esports,2021,0,0,2.4947102301312954e-08,1,66.0,133.0,148.2,249.8,,,0.49624060150375937,2.015151515151515,-67.0,-101.60000000000002,-1.5189109136477557,Team B ganó,Team B ganó,Correcta,0.9999999501057953
Number One Player vs Douyu Gaming,Douyu Gaming,Number One Player,2023,1,1,0.9623521467194732,1,161.0,141.0,218.2,189.2,1.1800000000000002,0.8380000000000001,1.1418439716312057,0.8757763975155279,20.0,29.0,0.2660675741156777,Team A ganó,Team A ganó,Correcta,0.9247042934389464
bref vs Incognito,Incognito,bref,2022,0,0,0.0678630073885589,1,153.0,169.0,197.2,209.2,0.876,1.1039999999999999,0.9053254437869822,1.1045751633986929,-16.0,-12.0,-0.19924971961171067,Team B ganó,Team B ganó,Correcta,0.8642739852228822
MadHood vs Kantic 2.0,Kantic 2.0,MadHood,2022,1,1,0.931137641374337,1,235.0,205.0,214.8,191.4,1.0719999999999998,0.916,1.146341463414634,0.8723404255319149,30.0,23.400000000000006,0.2740010378827191,Team A ganó,Team A ganó,Correcta,0.8622752827486739
OLDGUYZ vs GwangDae,GwangDae,OLDGUYZ,2021,1,1,0.9847906359503918,1,165.0,128.0,231.8,185.8,,,1.2890625,0.7757575757575758,37.0,46.0,0.5133049242424242,Team A ganó,Team A ganó,Correcta,0.9695812719007837
Team Progress vs orglesssszzzssz,Team Progress,orglesssszzzssz,2022,1,1,0.7502603263764801,1,252.0,237.0,216.0,203.4,1.028,0.99,1.0632911392405062,0.9367588932806324,15.0,12.599999999999994,0.12653224595987378,Team A ganó,Team A ganó,Correcta,0.5005206527529602
SCYTES vs Fraggerz,Fraggerz,SCYTES,2021,1,1,0.9997462757560085,1,155.0,108.0,223.8,168.2,1.262,0.748,1.4351851851851851,0.6967741935483871,47.0,55.60000000000002,0.738410991636798,Team A ganó,Team A ganó,Correcta,0.999492551512017
E9Sports vs Team Lightning,E9Sports,Team Lightning,2021,1,0,0.23829148270650746,0,319.0,341.0,194.2,211.4,0.889,1.0370000000000001,0.9354838709677419,1.0689655172413792,-22.0,-17.200000000000017,-0.13348164627363734,Team A ganó,Team B ganó,Incorrecta,0.5234170345869851
Straight Outta Retirement vs MANGO,MANGO,Straight Outta Retirement,2022,0,0,0.06112510756723977,1,147.0,172.0,184.2,215.2,0.8939999999999999,1.108,0.8546511627906976,1.1700680272108843,-25.0,-31.0,-0.3154168644201867,Team B ganó,Team B ganó,Correcta,0.8777497848655205
Hamtories vs v0rteX 5,Hamtories,v0rteX 5,2021,1,1,0.8484160638641441,1,160.0,142.0,202.0,183.6,,,1.1267605633802817,0.8875,18.0,18.400000000000006,0.2392605633802818,Team A ganó,Team A ganó,Correcta,0.6968321277282883
Nghiện Thêm Lần Nữ vs Lipxitus,Lipxitus,Nghiện Thêm Lần Nữ,2022,0,0,2.383844434457155e-05,1,105.0,162.0,165.0,232.2,0.704,1.27,0.6481481481481481,1.542857142857143,-57.0,-67.19999999999999,-0.8947089947089948,Team B ganó,Team B ganó,Correcta,0.9999523231113109
Sharper Esport vs Exorcist.ESC,Exorcist.ESC,Sharper Esport,2021,0,0,0.013024597513285571,1,144.0,178.0,187.2,220.2,0.8539999999999999,1.1099999999999999,0.8089887640449438,1.2275862068965517,-34.0,-33.0,-0.41859744285160794,Team B ganó,Team B ganó,Correcta,0.9739508049734289
Vireo.pro vs Clicken Chickens,Clicken Chickens,Vireo.pro,2022,0,0,0.0019691711444915737,1,126.0,164.0,182.4,224.4,0.796,1.198,0.7682926829268293,1.3015873015873016,-38.0,-42.0,-0.5332946186604723,Team B ganó,Team B ganó,Correcta,0.9960616577110168
WLGaming Esports vs Yendez,WLGaming Esports,Yendez,2021,0,0,0.0024376508656277942,1,196.0,257.0,179.0,232.0,0.746,1.206,0.7626459143968871,1.3112244897959184,-61.0,-53.0,-0.5485785753990313,Team B ganó,Team B ganó,Correcta,0.9951246982687444
Team Kick It vs 95x Esports,95x Esports,Team Kick It,2021,1,1,0.9997380828360501,1,151.0,101.0,242.8,169.6,1.302,0.658,1.495049504950495,0.6688741721854304,50.0,73.20000000000002,0.8261753327650646,Team A ganó,Team A ganó,Correcta,0.9994761656721003
NA TRAPE vs #FIXBUCKY,#FIXBUCKY,NA TRAPE,2021,0,0,0.0502505176231467,1,189.0,231.0,181.8,223.4,,,0.8181818181818182,1.2222222222222223,-42.0,-41.599999999999994,-0.4040404040404041,Team B ganó,Team B ganó,Correcta,0.8994989647537066
Luminosity vs Cloud9,Cloud9,Luminosity,2022,1,1,0.9570151894765766,1,157.0,134.0,209.8,171.4,1.178,0.818,1.171641791044776,0.8535031847133758,23.0,38.400000000000006,0.31813860633140023,Team A ganó,Team A ganó,Correcta,0.9140303789531532
Pioneers vs Zero MarksMen Black,Pioneers,Zero MarksMen Black,2022,1,1,0.9989007517044177,1,150.0,113.0,216.4,178.8,1.218,0.774,1.3274336283185841,0.7533333333333333,37.0,37.599999999999994,0.5741002949852508,Team A ganó,Team A ganó,Correcta,0.9978015034088354
DiaXmix vs iPon Esport,DiaXmix,iPon Esport,2021,0,0,2.8029078331354284e-05,1,95.0,153.0,167.8,246.0,,,0.6209150326797386,1.6105263157894736,-58.0,-78.19999999999999,-0.989611283109735,Team B ganó,Team B ganó,Correcta,0.9999439418433372
Complexity vs Karma,Complexity,Karma,2021,1,1,0.9999999349476127,1,137.0,66.0,247.2,145.8,1.436,0.554,2.0757575757575757,0.48175182481751827,71.0,101.39999999999998,1.5940057509400574,Team A ganó,Team A ganó,Correcta,0.9999998698952255
blablabla vs Lose Angeles,Lose Angeles,blablabla,2022,0,0,0.0011285256854326143,1,118.0,154.0,199.2,232.8,0.7979999999999999,1.192,0.7612903225806451,1.2941176470588236,-36.0,-33.60000000000002,-0.5328273244781785,Team B ganó,Team B ganó,Correcta,0.9977429486291348
What's going on vs Damn I Love Fwogs,Damn I Love Fwogs,What's going on,2021,0,0,5.593085855015297e-07,1,88.0,152.0,165.0,232.8,0.7316666666666666,1.3,0.5789473684210527,1.7272727272727273,-64.0,-67.80000000000001,-1.1483253588516746,Team B ganó,Team B ganó,Correcta,0.999998881382829
İstanbul Wildcats vs Fire Flux Esports,Fire Flux Esports,İstanbul Wildcats,2021,1,1,0.9996743449985859,1,159.0,107.0,236.0,158.8,1.296,0.6719999999999999,1.485981308411215,0.6729559748427673,52.0,77.19999999999999,0.8130253335684478,Team A ganó,Team A ganó,Correcta,0.9993486899971717
KOI vs Team 86,KOI,Team 86,2022,1,1,0.9980946855773706,1,159.0,116.0,223.2,171.2,1.1800000000000002,0.8380000000000001,1.3706896551724137,0.7295597484276729,43.0,52.0,0.6411299067447408,Team A ganó,Team A ganó,Correcta,0.9961893711547412
Vision Strikers vs Paper Rex,Paper Rex,Vision Strikers,2021,0,0,0.008055375068564812,1,139.0,172.0,177.4,208.4,0.8720000000000001,1.1099999999999999,0.8081395348837209,1.2374100719424461,-33.0,-31.0,-0.4292705370587252,Team B ganó,Team B ganó,Correcta,0.9838892498628704
OtherSide vs Sangal Esports,OtherSide,Sangal Esports,2021,1,1,0.8863063799742694,1,268.0,246.0,220.2,211.0,1.0379999999999998,0.932,1.089430894308943,0.917910447761194,22.0,9.199999999999989,0.171520446547749,Team A ganó,Team A ganó,Correcta,0.7726127599485388
Liberty vs Keyd Stars,Keyd Stars,Liberty,2021,1,1,0.6831991737543285,1,447.0,437.0,207.9,202.1,1.03,0.9800000000000001,1.022883295194508,0.9776286353467561,10.0,5.800000000000011,0.04525465984775179,Team A ganó,Team A ganó,Correcta,0.36639834750865696
XFlow Esports vs FOXNGAME Esports,FOXNGAME Esports,XFlow Esports,2021,1,1,0.9260214812259151,1,170.0,151.0,220.8,199.4,1.06,0.8859999999999999,1.1258278145695364,0.888235294117647,19.0,21.400000000000006,0.2375925204518894,Team A ganó,Team A ganó,Correcta,0.8520429624518302
APEX PEOPLE vs Euphoria,APEX PEOPLE,Euphoria,2021,0,0,0.02703909404689545,1,183.0,219.0,195.0,216.4,,,0.8356164383561644,1.1967213114754098,-36.0,-21.400000000000006,-0.36110487311924544,Team B ganó,Team B ganó,Correcta,0.945921811906209
MXB South Side vs Team Capalot,MXB South Side,Team Capalot,2022,0,0,0.0501209391386928,1,191.0,225.0,186.8,219.0,0.884,1.08,0.8488888888888889,1.1780104712041886,-34.0,-32.19999999999999,-0.32912158231529964,Team B ganó,Team B ganó,Correcta,0.8997581217226144
Team Valor vs Chill Cord,Chill Cord,Team Valor,2022,0,0,0.05774652800310804,1,176.0,201.0,205.2,221.2,0.9339999999999999,1.0939999999999999,0.8756218905472637,1.1355932203389831,-25.0,-16.0,-0.25997132979171944,Team B ganó,Team B ganó,Correcta,0.8845069439937839
Searchıng4Org vs BBL Esports,BBL Esports,Searchıng4Org,2021,1,1,0.9999934584917395,1,143.0,80.0,247.0,150.4,1.364,0.546,1.7654320987654322,0.5555555555555556,63.0,96.6,1.2098765432098766,Team A ganó,Team A ganó,Correcta,0.999986916983479
CaRaCaL vs Team Sync,CaRaCaL,Team Sync,2022,0,0,0.0038160983241132627,1,124.0,156.0,186.0,230.2,0.762,1.22,0.7948717948717948,1.2580645161290323,-32.0,-44.19999999999999,-0.4631927212572374,Team B ganó,Team B ganó,Correcta,0.9923678033517734
Helios Gaming vs sas elle,Helios Gaming,sas elle,2021,0,0,1.1760233114342177e-05,1,100.0,155.0,168.8,226.6,0.71,1.26,0.6451612903225806,1.55,-55.0,-57.79999999999998,-0.9048387096774194,Team B ganó,Team B ganó,Correcta,0.9999764795337713
Beşiktaş Esports vs kebabmasterz,Beşiktaş Esports,kebabmasterz,2021,1,1,0.9785594999329015,1,248.0,207.0,225.4,192.4,1.1320000000000001,0.836,1.1980676328502415,0.8346774193548387,41.0,33.0,0.3633902134954028,Team A ganó,Team A ganó,Correcta,0.957118999865803
Rio Company vs SPEAR GAMING,Rio Company,SPEAR GAMING,2021,1,1,0.9867029841366532,1,310.0,250.0,227.3,191.0,1.161,0.799,1.24,0.8064516129032258,60.0,36.30000000000001,0.43354838709677423,Team A ganó,Team A ganó,Correcta,0.9734059682733065
Not Underage vs The Mix,Not Underage,The Mix,2022,0,0,3.007930942279563e-07,1,83.0,145.0,159.0,242.2,0.6359999999999999,1.348,0.5724137931034483,1.7469879518072289,-62.0,-83.19999999999999,-1.1745741587037806,Team B ganó,Team B ganó,Correcta,0.9999993984138116
Enigma Gaming vs Team 69,Enigma Gaming,Team 69,2022,1,1,0.9999968562081691,1,139.0,79.0,230.2,150.8,1.342,0.6220000000000001,1.759493670886076,0.5683453237410072,60.0,79.39999999999998,1.1911483471450688,Team A ganó,Team A ganó,Correcta,0.9999937124163383
Vexed Gaming vs Alliance,Alliance,Vexed Gaming,2021,1,1,0.9852213532172358,1,156.0,127.0,224.0,188.8,1.1019999999999999,0.826,1.2283464566929134,0.8141025641025641,29.0,35.19999999999999,0.4142438925903493,Team A ganó,Team A ganó,Correcta,0.9704427064344716
Brimstone Gaming vs Oddyssey,Brimstone Gaming,Oddyssey,2021,1,1,0.9995480931715818,1,153.0,105.0,231.4,180.4,1.2,0.7220000000000001,1.457142857142857,0.6862745098039216,48.0,51.0,0.7708683473389355,Team A ganó,Team A ganó,Correcta,0.9990961863431636
Pass Gaming vs Vi4 Esports,Pass Gaming,Vi4 Esports,2022,0,0,0.0005987943301490958,1,128.0,169.0,185.2,220.8,0.8460000000000001,1.1960000000000002,0.757396449704142,1.3203125,-41.0,-35.60000000000002,-0.562916050295858,Team B ganó,Team B ganó,Correcta,0.9988024113397018
Team T5 vs Acris Esports,Acris Esports,Team T5,2022,0,0,0.00023290761007139488,1,115.0,165.0,166.0,235.0,0.708,1.286,0.696969696969697,1.434782608695652,-50.0,-69.0,-0.7378129117259551,Team B ganó,Team B ganó,Correcta,0.9995341847798572
100paz vs VIM TIRAR ORG GRANDE,100paz,VIM TIRAR ORG GRANDE,2022,0,0,0.014965605394508289,1,149.0,181.0,189.0,221.2,0.89,1.092,0.8232044198895028,1.2066666666666668,-32.0,-32.19999999999999,-0.383462246777164,Team B ganó,Team B ganó,Correcta,0.9700687892109834
The Mongs vs Seekers,Seekers,The Mongs,2022,0,0,0.00627809860832614,1,186.0,236.0,180.0,223.0,0.792,1.186,0.788135593220339,1.2688172043010753,-50.0,-43.0,-0.48068161108073626,Team B ganó,Team B ganó,Correcta,0.9874438027833478
NORTHEPTION vs Incheon On Sla2ers,Incheon On Sla2ers,NORTHEPTION,2022,1,0,0.2954998260688043,0,231.0,245.0,199.6,212.4,0.9620000000000001,1.044,0.9428571428571428,1.0606060606060606,-14.0,-12.800000000000011,-0.11774891774891771,Team A ganó,Team B ganó,Incorrecta,0.40900034786239137
Big Blue Charizard vs Asteria Gaming,Asteria Gaming,Big Blue Charizard,2022,0,0,0.00031492174315047704,1,104.0,144.0,162.8,212.4,0.762,1.184,0.7222222222222222,1.3846153846153846,-40.0,-49.599999999999994,-0.6623931623931624,Team B ganó,Team B ganó,Correcta,0.9993701565136991
Wildcard Gaming vs Paradox Esports,Paradox Esports,Wildcard Gaming,2021,0,0,0.00014042741888810323,1,106.0,163.0,166.0,236.2,,,0.6503067484662577,1.5377358490566038,-57.0,-70.19999999999999,-0.8874291005903461,Team B ganó,Team B ganó,Correcta,0.9997191451622238
Ronin Team vs Velox,Ronin Team,Velox,2021,0,0,0.000141440024026623,1,111.0,156.0,183.4,230.8,0.754,1.248,0.7115384615384616,1.4054054054054055,-45.0,-47.400000000000006,-0.6938669438669439,Team B ganó,Team B ganó,Correcta,0.9997171199519468
Guild Esports vs Fire Flux Esports,Fire Flux Esports,Guild Esports,2021,0,0,9.186937507962607e-08,1,79.0,144.0,145.8,246.2,0.55,1.416,0.5486111111111112,1.8227848101265822,-65.0,-100.39999999999998,-1.274173699015471,Team B ganó,Team B ganó,Correcta,0.9999998162612498
volvo peek vs DiaXmix,DiaXmix,volvo peek,2021,0,0,1.6934797919065635e-06,1,82.0,146.0,154.0,234.0,,,0.5616438356164384,1.7804878048780488,-64.0,-80.0,-1.2188439692616104,Team B ganó,Team B ganó,Correcta,0.9999966130404162
Ethereal vs EPIC,EPIC,Ethereal,2022,0,0,0.0007638540857130067,1,117.0,158.0,176.2,224.8,0.77,1.198,0.740506329113924,1.3504273504273505,-41.0,-48.60000000000002,-0.6099210213134265,Team B ganó,Team B ganó,Correcta,0.998472291828574
Evil Geniuses vs Valkyrie,Evil Geniuses,Valkyrie,2022,1,1,0.899314488766946,1,195.0,175.0,212.6,188.4,1.1,0.8800000000000001,1.1142857142857143,0.8974358974358975,20.0,24.19999999999999,0.21684981684981686,Team A ganó,Team A ganó,Correcta,0.798628977533892
Wave Esports vs Edelweiss Esports,Edelweiss Esports,Wave Esports,2021,0,0,0.045308063349224784,1,135.0,156.0,183.0,203.8,0.9179999999999999,1.066,0.8653846153846154,1.1555555555555554,-21.0,-20.80000000000001,-0.29017094017094003,Team B ganó,Team B ganó,Correcta,0.9093838733015505
Team Legion vs Paradise Esports,Paradise Esports,Team Legion,2022,1,1,0.9999390331228917,1,158.0,98.0,237.2,158.4,1.3119999999999998,0.66,1.6122448979591837,0.620253164556962,60.0,78.79999999999998,0.9919917334022217,Team A ganó,Team A ganó,Correcta,0.9998780662457833
CrowСrowd vs Moscow Five jr,CrowСrowd,Moscow Five jr,2021,1,1,0.997599281292903,1,148.0,103.0,231.0,169.2,,,1.4368932038834952,0.6959459459459459,45.0,61.80000000000001,0.7409472579375492,Team A ganó,Team A ganó,Correcta,0.995198562585806
S2V Esports vs ORGLESS5,ORGLESS5,S2V Esports,2021,1,1,0.9058137263707704,1,241.0,212.0,220.0,199.8,,,1.1367924528301887,0.8760330578512396,29.0,20.19999999999999,0.26075939497894907,Team A ganó,Team A ganó,Correcta,0.8116274527415408
Maru Gaming vs DAMWON Gaming,DAMWON Gaming,Maru Gaming,2022,1,1,0.7642620603779675,1,433.0,406.0,210.1,195.7,1.038,0.9470000000000001,1.0665024630541873,0.9376443418013857,27.0,14.400000000000006,0.1288581212528016,Team A ganó,Team A ganó,Correcta,0.528524120755935
ZETA DIVISION vs Nongshim RedForce,Nongshim RedForce,ZETA DIVISION,2025,1,1,0.9805789210113438,1,166.0,143.0,214.2,189.8,1.124,0.8480000000000001,1.1608391608391608,0.8614457831325302,23.0,24.399999999999977,0.29939337770663066,Team A ganó,Team A ganó,Correcta,0.9611578420226876
Paper Rex vs Persija Esports,Paper Rex,Persija Esports,2022,1,1,0.9818543305821333,1,269.0,223.0,226.8,194.8,1.166,0.8300000000000001,1.2062780269058295,0.828996282527881,46.0,32.0,0.3772817443779485,Team A ganó,Team A ganó,Correcta,0.9637086611642667
Osakana Gaming vs FENNEL,FENNEL,Osakana Gaming,2022,1,1,0.9999953218080759,1,142.0,81.0,241.6,158.2,1.416,0.554,1.7317073170731707,0.5664335664335665,61.0,83.4,1.1652737506396043,Team A ganó,Team A ganó,Correcta,0.9999906436161519
True Rippers vs Amigos Esports,Amigos Esports,True Rippers,2022,0,0,0.13152095789829474,1,216.0,235.0,187.2,205.8,0.898,1.0779999999999998,0.9152542372881356,1.087962962962963,-19.0,-18.600000000000023,-0.17270872567482742,Team B ganó,Team B ganó,Correcta,0.7369580842034105
Team Heretics vs Entropiq,Entropiq,Team Heretics,2021,0,0,0.016109611222826788,1,180.0,229.0,174.2,219.0,,,0.7860262008733624,1.2722222222222221,-49.0,-44.80000000000001,-0.48619602134885975,Team B ganó,Team B ganó,Correcta,0.9677807775543464
MEETWO vs GyuBeueumJang,GyuBeueumJang,MEETWO,2022,1,1,0.9992538037103571,1,174.0,125.0,229.6,174.6,1.272,0.742,1.380952380952381,0.7183908045977011,49.0,55.0,0.6625615763546798,Team A ganó,Team A ganó,Correcta,0.9985076074207142
Team hz vs tyeasy,Team hz,tyeasy,2022,1,1,0.7000288368970988,1,164.0,155.0,206.6,194.4,1.048,0.958,1.0580645161290323,0.9451219512195121,9.0,12.199999999999989,0.11294256490952015,Team A ganó,Team A ganó,Correcta,0.40005767379419765
ONIC G vs BOY WITH LOVE,BOY WITH LOVE,ONIC G,2022,1,1,0.6279887356109339,1,196.0,195.0,210.8,215.2,0.986,1.0,1.005128205128205,0.9948979591836735,1.0,-4.399999999999977,0.01023024594453159,Team A ganó,Team A ganó,Correcta,0.25597747122186787
GMT Esports vs Axsor,Axsor,GMT Esports,2021,1,1,0.6048632329863906,1,248.0,242.0,207.4,202.6,0.966,0.998,1.024793388429752,0.9718875502008032,6.0,4.800000000000011,0.05290583822894879,Team A ganó,Team A ganó,Correcta,0.2097264659727811
Pack a Punch vs Evil Geniuses,Evil Geniuses,Pack a Punch,2022,1,1,0.9992827855977904,1,164.0,116.0,224.2,166.2,1.242,0.756,1.4137931034482758,0.7073170731707317,48.0,58.0,0.7064760302775441,Team A ganó,Team A ganó,Correcta,0.9985655711955808
Yang Terxakiti vs Ethereal,Ethereal,Yang Terxakiti,2022,1,1,0.9968917840299418,1,150.0,117.0,225.8,196.0,1.21,0.782,1.2820512820512822,0.78,33.0,29.80000000000001,0.5020512820512821,Team A ganó,Team A ganó,Correcta,0.9937835680598837
EAID MISFITS vs OG,EAID MISFITS,OG,2022,1,1,0.9999496932913531,1,154.0,101.0,229.2,174.8,1.278,0.71,1.5247524752475248,0.6558441558441559,53.0,54.39999999999998,0.8689083194033689,Team A ganó,Team A ganó,Correcta,0.9998993865827062
EDward Gaming vs Xi Lai Gaming,EDward Gaming,Xi Lai Gaming,2025,1,1,0.8034654355604002,1,540.0,484.0,206.66666666666666,186.6,0.976,0.9380000000000001,1.1134020618556701,0.8962962962962963,56.0,20.066666666666663,0.2171057655593739,Team A ganó,Team A ganó,Correcta,0.6069308711208004
Last Round Save vs Scarlet Knights,Last Round Save,Scarlet Knights,2021,1,1,0.992873707686115,1,120.0,98.0,224.25,181.75,1.1524999999999999,0.7775,1.2244897959183674,0.765625,22.0,42.5,0.4588647959183674,Team A ganó,Team A ganó,Correcta,0.9857474153722301
kebabmasterz vs Fenerbahçe Esports,Fenerbahçe Esports,kebabmasterz,2021,1,1,0.9579817222813761,1,253.0,208.0,221.0,189.0,,,1.2163461538461537,0.8221343873517787,45.0,32.0,0.39421176649437506,Team A ganó,Team A ganó,Correcta,0.9159634445627522
GOMA vs GCA A TEAM,GCA A TEAM,GOMA,2021,0,0,9.946924995840175e-06,1,87.0,149.0,160.0,247.6,,,0.5838926174496645,1.7126436781609196,-62.0,-87.6,-1.128751060711255,Team B ganó,Team B ganó,Correcta,0.9999801061500083
Ghost Gaming vs IlluZion,Ghost Gaming,IlluZion,2022,1,1,0.9999905924621454,1,159.0,94.0,242.8,154.2,1.4,0.6060000000000001,1.6914893617021276,0.5911949685534591,65.0,88.60000000000002,1.1002943931486686,Team A ganó,Team A ganó,Correcta,0.9999811849242908
King's Man vs AF,AF,King's Man,2022,0,0,7.415014351559086e-06,1,97.0,155.0,166.6,250.4,0.622,1.3699999999999999,0.6258064516129033,1.597938144329897,-58.0,-83.80000000000001,-0.9721316927169937,Team B ganó,Team B ganó,Correcta,0.9999851699712968
LOUD vs Karmine Corp,Karmine Corp,LOUD,2023,0,0,0.1319126410970451,1,148.0,160.0,196.4,206.0,0.9339999999999999,1.084,0.9192546583850931,1.0810810810810811,-12.0,-9.599999999999994,-0.16182642269598801,Team B ganó,Team B ganó,Correcta,0.7361747178059098
TSM vs Resonate,Resonate,TSM,2021,0,0,0.00157788844995326,1,116.0,154.0,171.4,229.0,0.732,1.236,0.7483870967741936,1.3275862068965518,-38.0,-57.599999999999994,-0.5791991101223583,Team B ganó,Team B ganó,Correcta,0.9968442231000935
